Emplacement;Produit;RÃ©fÃ©rence;ISBN;QuantitÃ©;Prix d'achat;Prix de vente;Total achat;Total vente,Actif
AMDN / ESAT;EDITION GRATUITE - La Vocation de la France - Servir les cœurs unis de Jésus et Marie;103-GRATUIT;978-2-491255-58-9;1776;0.61;0.00;1083.36;0.00;DÃ©sactivÃ©;
AMDN / ESAT;EDITION GRATUITE Joseph, modèle de vie - Si important pour notre temps;90-GRATUIT;978-2-491255-42-8;2472;0.61;0.00;1507.92;0.00;DÃ©sactivÃ©;
AMDN / ESAT;EDITION GRATUITE Le Linceul de Turin - Nouvelle preuve de la Résurrection du Christ;89-GRATUIT;978-2-491255-22-0;1294;0.61;0.00;789.34;0.00;Actif;
AMDN / ESAT;EDITION GRATUITE Lumière du Monde - La beauté de l'Église et le génie catholique;91-GRATUIT;978-2-491255-17-6;4757;0.61;0.00;2901.77;0.00;Actif;
AMDN / ESAT;EDITION GRATUITE Maria Valtorta - Confirmation par la science;95-GRATUIT;978-2-4912554-7-3;1114;0.61;0.00;679.54;0.00;DÃ©sactivÃ©;
AMDN / ESAT;EDITION GRATUITE Marie et la France - Un lien extraordinaire à redécouvrir;98-GRATUIT;978-2-491255-43-5;3234;0.61;0.00;1972.74;0.00;DÃ©sactivÃ©;
AMDN / ESAT;EDITION GRATUITE Marie et la France -Edition Notre Dame de Paris;144-GRATUIT;978-2-491255-24-4;214;0.61;0.00;130.54;0.00;DÃ©sactivÃ©;
AMDN / ESAT;Magazine Ave Maria;AVE82;;0;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;10 Stuck Packungen (AL);66-LOT10;;50;0.02;8.33;1.00;416.50;Actif;
Esat Moulins;365 méditations sur la Vierge Marie;51-UNITE;978-2-7509051-3-2;2;0.00;0.00;0.00;0.00;DÃ©sactivÃ©;
Esat Moulins;Affiche A4 Marie qui défait les Noeuds - Nouvelle version;157-UNITE;978-2-491255-90-9;7;0.19;2.50;1.33;17.50;Actif;
Esat Moulins;Affiche A4 Marie qui défait les Noeuds - Nouvelle version;157-LOT10;978-2-491255-90-9;144;0.19;5.75;27.36;828.00;Actif;
Esat Moulins;Affichette format A2;46-UNITE;978-2-35689-008-5;53;0.00;24.58;0.00;1302.74;DÃ©sactivÃ©;
Esat Moulins;Affichette format A3;45-UNITE;978-2-35689-007-8;115;0.00;11.25;0.00;1293.75;DÃ©sactivÃ©;
Esat Moulins;Bernadette et Lourdes _ L'enquête;176-UNITE;979-10-94998-85-4;77;6.36;14.12;489.72;1087.24;Actif;
Esat Moulins;Bernadette ne nous a pas trompés;136-UNITE;978-2-491255-68-8;316;2.39;20.85;755.24;6588.60;Actif;
Esat Moulins;Bougie de neuvaine Marie qui défait les noeuds;128-UNITE;;70;2.04;5.00;142.80;350.00;Actif;
Esat Moulins;Bougies 100 étoiles pour Marie;113-LOT4;;0;0.44;4.58;0.00;0.00;Actif;
Esat Moulins;Bougies 100 étoiles pour Marie;113-UNITE;;291;0.44;1.67;128.04;485.97;Actif;
Esat Moulins;Calendrier de l'Avent Marie qui défait les Noeuds;168-UNITE;978-2-491255-97-8;1292;2.00;8.25;2584.00;10659.00;Actif;
Esat Moulins;Calendrier de Neuvaine à Saint Joseph pour la famille;188-UNITE;370-0-00-027160-4;2;0.33;6.58;0.66;13.16;Actif;
Esat Moulins;Calendrier de neuvaine à saint Louis et sainte Zélie Martin;186-UNITE;370-0-00-027505-3;37;0.33;6.58;12.21;243.46;Actif;
Esat Moulins;Calendrier de neuvaine à Sainte Marie-Madeleine apôtre des apôtres;187-UNITE;370-0-00-027280-9;0;0.33;6.58;0.00;0.00;Actif;
Esat Moulins;Calendrier de neuvaine au Bienheureux Carlo Acutis;222-UNITE;;17;0.00;6.58;0.00;111.86;Actif;
Esat Moulins;Carte image Marie qui défait les Noeuds;114-UNITE;;239;0.61;1.25;145.79;298.75;Actif;
Esat Moulins;Carte image Marie qui défait les Noeuds;114-LOT20;;51;0.61;15.00;31.11;765.00;Actif;
Esat Moulins;Carte image Marie qui défait les Noeuds;114-LOT10;;5;0.61;9.17;3.05;45.85;Actif;
Esat Moulins;Carte postale Marie qui défait les Noeuds - Nouvelle version;156-LOT10;978-2-491255-83-1;112;0.33;2.92;36.96;327.04;Actif;
Esat Moulins;Carte postale Marie qui défait les Noeuds - Nouvelle version;156-UNITE;978-2-491255-83-1;43;0.33;1.25;14.19;53.75;Actif;
Esat Moulins;Carte postale Marie qui défait les Noeuds - Version originale;150-LOT10;978-2-491255-89-3;226;0.61;2.92;137.86;659.92;Actif;
Esat Moulins;Carte postale Marie qui défait les Noeuds - Version originale;150-UNITE;978-2-491255-89-3;59;0.61;1.25;35.99;73.75;Actif;
Esat Moulins;Cartoloina Maria che scioglie i nodi (IT);69-UNITE;;858;0.10;1.25;85.80;1072.50;Actif;
Esat Moulins;CD - prier le chapelet;56-UNITE;376-0-13237-798-8;136;5.58;7.50;758.88;1020.00;Actif;
Esat Moulins;Chapelet blanc en nylon;120-UNITE;;124;0.12;1.25;14.88;155.00;Actif;
Esat Moulins;Chapelet en bois verni;47-UNITE;978-2-35689-010-8;19;3.98;5.00;75.62;95.00;Actif;
Esat Moulins;Dieu est Amour (grands caractères)_encyclique de Benoît XVI;215-UNITE;978-2-7403-1260-5;36;0.95;3.79;34.20;136.44;Actif;
Esat Moulins;Dieu la Science, les preuves _ Version poche;223-UNITE;978-2266339-32-2;93;5.64;11.28;524.52;1049.04;Actif;
Esat Moulins;Dieu, la Science, les preuves;109-UNITE;978-2-813225-85-6;165;13.65;22.75;2252.25;3753.75;Actif;
Esat Moulins;EDITION GRATUITE Le Linceul de Turin - Nouvelle preuve de la Résurrection du Christ;89-GRATUIT;978-2-491255-22-0;0;0.61;0.00;0.00;0.00;Actif;
Esat Moulins;EDITION GRATUITE Lumière du Monde - La beauté de l'Église et le génie catholique;91-GRATUIT;978-2-491255-17-6;0;0.61;0.00;0.00;0.00;Actif;
Esat Moulins;EDITION GRATUITE Maria Valtorta - Confirmation par la science;95-GRATUIT;978-2-4912554-7-3;25;0.61;0.00;15.25;0.00;DÃ©sactivÃ©;
Esat Moulins;Et si c'était vrai ? La foi chrétienne à la loupe;139-UNITE;978-2-491255-74-9;896;2.04;20.85;1827.84;18681.60;Actif;
Esat Moulins;Flyers 100 étoiles;106-LOT50;;4;0.00;0.00;0.00;0.00;DÃ©sactivÃ©;
Esat Moulins;Grande Médaille dorée Marie qui défait les Nœuds - 30 mm;62-UNITE;;137;0.39;4.17;53.43;571.29;Actif;
Esat Moulins;J'apprends à parler avec Marie;133-UNITE;979-1-0928-0149-1;169;6.28;13.74;1061.32;2322.06;Actif;
Esat Moulins;Je vous prépare aux temps nouveaux;207-UNITE;978-2-7403-2299-4;6;5.12;11.37;30.72;68.22;Actif;
Esat Moulins;Jésus, le Messie attendu par Israël - Selon les prophéties bibliques;26-LOT10;978-2-491255-25-1;750;6.00;56.11;4500.00;42082.50;Actif;
Esat Moulins;Jésus, le Messie attendu par Israël - Selon les prophéties bibliques;26-UNITE;978-2-9555343-7-3;2952;0.61;8.34;1800.72;24619.68;Actif;
Esat Moulins;Joseph de Nazareth;220-UNITE;979-10-336-1493-7;97;9.34;20.76;905.98;2013.72;Actif;
Esat Moulins;Joseph, modèle de vie - Si important pour notre temps;23-UNITE;978-2-491255-27-5;2313;0.56;8.34;1295.28;19290.42;Actif;
Esat Moulins;Joseph, modèle de vie - Si important pour notre temps;23-LOT10;978-2-491255-26-8;219;6.00;56.11;1314.00;12288.09;Actif;
Esat Moulins;L'apparition de la Très Sainte Vierge sur la Montagne de la Salette;208-UNITE;978-2-7403-2158-4;19;2.09;4.64;39.71;88.16;Actif;
Esat Moulins;L'imitation de la bienheureuse Vierge Marie;173-UNITE;979-10-33603-59-7;45;3.80;8.44;171.00;379.80;Actif;
Esat Moulins;La folie du Totus Tuus;203-UNITE;978-2-7403-2506-3;12;6.35;14.12;76.20;169.44;Actif;
Esat Moulins;La Force des Martyrs;132-UNITE;978-88-7987-391-8;58;9.35;18.01;542.30;1044.58;Actif;
Esat Moulins;La Médaille miraculeuse_Les apparitions de la rue du Bac;174-UNITE;978-2492547010;52;6.36;14.12;330.72;734.24;Actif;
Esat Moulins;La très belle histoire de l'apparition de Pontmain;213-UNITE;9782740323281;13;5.75;12.80;74.75;166.40;Actif;
Esat Moulins;La très belle histoire de la Médaille Miraculeuse;205-UNITE;978-2-7403-2522-3;11;5.75;12.80;63.25;140.80;Actif;
Esat Moulins;La très belle histoire de Notre Dame de Pellevoisin;212-UNITE;978-2-7403-2407-3;16;5.75;12.80;92.00;204.80;Actif;
Esat Moulins;La très belle histoire de Notre-Dame de Lourdes;214-UNITE;978-2-7403-2434-9;13;5.75;12.80;74.75;166.40;Actif;
Esat Moulins;La vie de la Vierge Marie dans l'art;202-UNITE;978-2-7403-2554-4;46;12.37;27.49;569.02;1264.54;Actif;
Esat Moulins;La Vierge de l'apocalypse. Aux portes de Rome, les apparitions de Tre Fontane;219-UNITE;979-10-336-1508-8;45;5.97;13.27;268.65;597.15;Actif;
Esat Moulins;La Vocation de la France - Servir les cœurs unis de Jésus et Marie;102-LOT10;978-2-491255-57-2;336;6.00;56.11;2016.00;18852.96;Actif;
Esat Moulins;La Vocation de la France - Servir les cœurs unis de Jésus et Marie;102-UNITE;978-2-491255-52-7;4572;0.40;8.34;1828.80;38130.48;Actif;
Esat Moulins;Le Linceul de Turin - Nouvelle preuve de la Résurrection du Christ;29-LOT10;978-2-491255-19-0;317;6.00;40.95;1902.00;12981.15;Actif;
Esat Moulins;Le Linceul de Turin - Nouvelle preuve de la Résurrection du Christ;29-UNITE;978-2-491255-20-6;58;0.61;6.45;35.38;374.10;Actif;
Esat Moulins;Le livre de Saint Joseph - Le saint du XXIème siècle;53-UNITE;978-2-35689-009-2;2914;0.10;5.69;291.40;16580.66;Actif;
Esat Moulins;Le Rosaire - Les vingt mystères revisités;40-UNITE;978-2-35689-013-9;25;1.12;9.38;28.00;234.50;Actif;
Esat Moulins;Le Rosaire, les 20 mystères revisités - Version 2023;153-UNITE;978-2-491255-87-9;840;3.36;11.37;2822.40;9550.80;Actif;
Esat Moulins;Le témoignage de Mirjana: Mon cœur triomphera;201-UNITE;978-2-7403-2589-6;2;8.49;18.86;16.98;37.72;Actif;
Esat Moulins;Les apparitions de Versailles;210-UNITE;978-2-7403-1217-9;3;2.77;6.16;8.31;18.48;Actif;
Esat Moulins;Les carmélites de Compiègne Martyres de la révolution;177-UNITE;978-2-38488-032-4;59;7.03;15.07;414.77;889.13;Actif;
Esat Moulins;Les travers de la zététique _réponse au livre de Thomas Durand;158-UNITE;978-2-491255-85-5;92;1.15;22.75;105.80;2093.00;Actif;
Esat Moulins;Les vingt mystères de la neuvaine;35-UNITE;978-2-35689-014-6;75;0.20;4.74;15.00;355.50;Actif;
Esat Moulins;Libre Réponse à Michel Onfray _NON le Christ n'est pas un Mythe;231-UNITE;979-1033614-95-1;93;0.00;17.91;0.00;1665.63;Actif;
Esat Moulins;Livret - neuvaine à Marie qui défait les noeuds;44-UNITE;978-2-35689-000-9;9;0.60;3.79;5.40;34.11;DÃ©sactivÃ©;
Esat Moulins;Livret 16 pages *1000 Raisons Croire*;232-LOT50;978-2-491255-94-7;100;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Livret 16 pages *1000 Raisons Croire*;232-LOT100;978-2-491255-94-7;86;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Livret 16 pages *1000 Raisons Croire*;232-LOT10;978-2-491255-94-7;250;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Livret de prière;118-UNITE;978-2-491255-65-7;639;0.60;2.84;383.40;1814.76;DÃ©sactivÃ©;
Esat Moulins;Lot de 5 livrets - neuvaine à Marie qui défait les nœuds;34-LOT5;978-2-35689-011-5;2;0.55;13.27;1.10;26.54;DÃ©sactivÃ©;
Esat Moulins;Lot de 5 petites médailles dorées Marie qui défait les Nœuds - 15 mm;61-LOT5;;5;0.00;8.33;0.00;41.65;Actif;
Esat Moulins;Lumière du Monde - La beauté de l'Église et le génie catholique;31-LOT10;978-2-491255-16-9;675;6.00;56.11;4050.00;37874.25;Actif;
Esat Moulins;Lumière du Monde - La beauté de l'Église et le génie catholique;31-UNITE;978-2-9555343-8-0;2002;0.61;8.34;1221.22;16696.68;Actif;
Esat Moulins;Lumières sur Nazareth  Version Française;49-UNITE;978-2-9555343-0-4;714;6.63;26.54;4733.82;18949.56;Actif;
Esat Moulins;Lumières sur Nazareth Version Anglaise;99-UNITE;9782955534311;543;6.63;26.54;3600.09;14411.22;DÃ©sactivÃ©;
Esat Moulins;Magazine 1000 raisons de croire;MAG1000RC-01;9782487056053;38;0.00;4.64;0.00;176.32;Actif;
Esat Moulins;Magazine 1000 raisons de croire;MAG1000RC-03;;20;0.00;4.64;0.00;92.80;Actif;
