Emplacement;Produit;RÃ©fÃ©rence;ISBN;QuantitÃ©;Prix d'achat;Prix de vente;Total achat;Total vente,Actif
Esat Moulins;EDITION GRATUITE Lumière du Monde - La beauté de l'Église et le génie catholique;91-GRATUIT;978-2-491255-17-6;0;0.61;0.00;0.00;0.00;Actif;
Esat Moulins;Flyers 100 étoiles;106-LOT50;;0;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Flyers 100 étoiles;106-LOT10;;0;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Grande Bougie Marie qui défait les noeuds 18 cm;143-UNITE;;14;0.00;0.00;0.00;0.00;DÃ©sactivÃ©;
Esat Moulins;Grande Médaille dorée Marie qui défait les Nœuds - 30 mm;62-UNITE;;162;0.39;4.17;63.18;675.54;Actif;
Esat Moulins;J'apprends à parler avec Marie;133-UNITE;979-1-0928-0149-1;301;6.28;13.74;1890.28;4135.74;Actif;
Esat Moulins;Jésus, le Messie attendu par Israël - Selon les prophéties bibliques;26-LOT10;978-2-491255-25-1;324;6.00;56.11;1944.00;18179.64;Actif;
Esat Moulins;Jésus, le Messie attendu par Israël - Selon les prophéties bibliques;26-UNITE;978-2-9555343-7-3;3056;0.61;8.34;1864.16;25487.04;Actif;
Esat Moulins;Joseph, modèle de vie - Si important pour notre temps;23-LOT10;978-2-491255-26-8;234;6.00;56.11;1404.00;13129.74;Actif;
Esat Moulins;Joseph, modèle de vie - Si important pour notre temps;23-UNITE;978-2-491255-27-5;2497;0.56;8.34;1398.32;20824.98;Actif;
Esat Moulins;Kit consécration 100 étoiles;119-KIT;;0;0.00;11.67;0.00;0.00;Actif;
Esat Moulins;La Force des Martyrs;132-UNITE;978-88-7987-391-8;129;9.35;18.01;1206.15;2323.29;Actif;
Esat Moulins;La Vocation de la France - Servir les cœurs unis de Jésus et Marie;102-UNITE;978-2-491255-52-7;4761;0.40;8.34;1904.40;39706.74;Actif;
Esat Moulins;La Vocation de la France - Servir les cœurs unis de Jésus et Marie;102-LOT10;978-2-491255-57-2;291;6.00;56.11;1746.00;16328.01;Actif;
Esat Moulins;Le Linceul de Turin - Nouvelle preuve de la Résurrection du Christ;29-UNITE;978-2-491255-20-6;280;0.61;6.45;170.80;1806.00;Actif;
Esat Moulins;Le Linceul de Turin - Nouvelle preuve de la Résurrection du Christ;29-LOT10;978-2-491255-19-0;350;6.00;40.95;2100.00;14332.50;Actif;
Esat Moulins;Le livre de Saint Joseph - Le saint du XXIème siècle;53-UNITE;978-2-35689-009-2;2927;0.10;5.69;292.70;16654.63;Actif;
Esat Moulins;Le Rosaire - Les vingt mystères revisités;40-UNITE;978-2-35689-013-9;48;1.12;9.38;53.76;450.24;Actif;
Esat Moulins;Les vingt mystères de la neuvaine;35-UNITE;978-2-35689-014-6;618;0.20;3.79;123.60;2342.22;Actif;
Esat Moulins;Livret - neuvaine à Marie qui défait les noeuds;44-UNITE;978-2-35689-000-9;11;0.60;3.79;6.60;41.69;DÃ©sactivÃ©;
Esat Moulins;Livret de prière;118-UNITE;978-2-491255-65-7;639;0.60;2.84;383.40;1814.76;DÃ©sactivÃ©;
Esat Moulins;Lot de 5 livrets - neuvaine à Marie qui défait les nœuds;34-LOT5;978-2-35689-011-5;189;0.55;13.27;103.95;2508.03;DÃ©sactivÃ©;
Esat Moulins;Lot de 5 petites médailles dorées Marie qui défait les Nœuds - 15 mm;61-LOT5;;42;0.00;8.33;0.00;349.86;DÃ©sactivÃ©;
Esat Moulins;Lumière du Monde - La beauté de l'Église et le génie catholique;31-LOT10;978-2-491255-16-9;674;6.00;56.11;4044.00;37818.14;Actif;
Esat Moulins;Lumière du Monde - La beauté de l'Église et le génie catholique;31-UNITE;978-2-9555343-8-0;1762;0.61;8.34;1074.82;14695.08;Actif;
Esat Moulins;Lumières sur Nazareth  Version Française;49-UNITE;978-2-9555343-0-4;738;6.63;26.54;4892.94;19586.52;Actif;
Esat Moulins;Lumières sur Nazareth Version Anglaise;99-UNITE;;586;6.63;26.54;3885.18;15552.44;DÃ©sactivÃ©;
Esat Moulins;Magazine Ave Maria;AVE76;;0;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Maria desatadora de nudos (ES);73-UNITE;978-2-35689-096-2;750;0.26;3.79;195.00;2842.50;Actif;
Esat Moulins;Maria Knotenloserin - Karte (DE);80-UNITE;;1009;0.10;1.25;100.90;1261.25;Actif;
Esat Moulins;Maria Knotenloserin novene (DE);79-UNITE;978-2-35689-003-0;1545;0.22;3.79;339.90;5855.55;Actif;
Esat Moulins;Maria Valtorta - Confirmation par la science;94-UNITE;978-2-4912554-6-6;0;6.00;56.11;0.00;0.00;Actif;
Esat Moulins;Maria Valtorta - Confirmation par la science;94-UNITE;978-2-9555343-6-6;322;0.61;8.34;196.42;2685.48;Actif;
Esat Moulins;Maria, Desatadora dos nós (PT);70-UNITE;978-2-35689-000-9;637;0.27;3.79;171.99;2414.23;Actif;
Esat Moulins;Marie die de knopen ontwart (NL);76-UNITE;978-2-35689-004-7;68;0.25;3.79;17.00;257.72;Actif;
Esat Moulins;Marie et la France - Un lien extraordinaire à redécouvrir;21-UNITE;978-2-491255-29-9;240;0.61;7.39;146.40;1773.60;Actif;
Esat Moulins;Marie et la France - Un lien extraordinaire à redécouvrir;21-LOT10;978-2-491255-28-2;171;6.00;47.58;1026.00;8136.18;Actif;
Esat Moulins;Marie qui défait les noeuds, d'un miracle à une dévotion;115-UNITE;978-2-491255-62-6;1751;1.33;8.34;2328.83;14603.34;Actif;
Esat Moulins;Marie qui défait les nœuds - Neuvaine intégrale, avec les citations bibliques - Version 2021;97-UNITE;978-2-491255-50-3;706;0.53;5.69;374.18;4017.14;Actif;
Esat Moulins;Mary who unties knots  (chinese version);72-UNITE;978-2-23568-990-8;104;3.06;3.79;318.24;394.16;Actif;
Esat Moulins;Mary who Unties Knots (EN);78-UNITE;978-2-35689-002-3;630;0.32;3.79;201.60;2387.70;Actif;
Esat Moulins;Neuvaine à l'Archange Saint Michel;124-UNITE;978-2-491255-67-1;120;1.05;4.74;126.00;568.80;Actif;
Esat Moulins;Neuvaine à l'Immaculée avec Maximilien Kolbe;121-UNITE;978-2-491255-66-4;1067;0.78;4.74;832.26;5057.58;Actif;
Esat Moulins;Neuvaine à l'Immaculée Conception;100-UNITE;978-2-491255-48-0;419;0.77;4.27;322.63;1789.13;Actif;
Esat Moulins;Neuvaine à la Vierge Marie avec la petite Thérèse;92-UNITE;978-2-491255-45-9;1849;1.00;4.27;1849.00;7895.23;Actif;
Esat Moulins;Neuvaine à Marie qui défait les noeuds - Version originale 2022;140-UNITE;978-2-491255-72-5;1883;0.00;4.74;0.00;8925.42;Actif;
Esat Moulins;Neuvaine à Notre Dame de la Médaille Miraculeuse;131-UNITE;978-2-491255-71-8;950;0.83;4.74;788.50;4503.00;Actif;
Esat Moulins;Neuvaine à Notre Dame de Pontmain pour soutenir l'Espérance;101-UNITE;978-2-491255-56-5;191;0.43;4.27;82.13;815.57;Actif;
Esat Moulins;Neuvaine à Notre Dame du Mont-Carmel avec les saints du Carmel;88-UNITE;978-2-491255-41-1;1722;1.00;4.27;1722.00;7352.94;Actif;
Esat Moulins;Neuvaine à Notre Dame Libératrice du Sanctuaire de Montligeon;96-UNITE;978-2-491255-49-7;516;0.54;4.27;278.64;2203.32;Actif;
Esat Moulins;Neuvaine à Saint Joseph pour la famille;82-UNITE;978-2-491255-38-1;2200;0.29;4.27;638.00;9394.00;Actif;
Esat Moulins;Neuvaine à saint Louis-Marie Grignion de Montfort;85-UNITE;978-2-491255-40-4;2130;1.00;4.27;2130.00;9095.10;Actif;
Esat Moulins;Neuvaine à St Joseph pour préparer Noël en méditant les mystères de l'Avent;130-UNITE;978-2-491255-69-5;896;0.78;4.74;698.88;4247.04;Actif;
Esat Moulins;Neuvaine au Coeur Immaculé de Marie;117-UNITE;978-2-491255-63-3;99;0.99;4.74;98.01;469.26;Actif;
Esat Moulins;Neuvaine au Sacré-Cœur de Jésus pour la guérison de toutes les maladies;87-UNITE;978-2-491255-33-6;1175;0.43;4.27;505.25;5017.25;Actif;
Esat Moulins;Neuvaine au Saint-Esprit avec Marie;86-UNITE;978-2-491255-39-8;1678;0.33;4.27;553.74;7165.06;Actif;
Esat Moulins;Neuvaine de préparation pour se consacrer aux Cœurs Unis;104-UNITE;978-2-491255-59-6;535;1.11;4.74;593.85;2535.90;Actif;
Esat Moulins;Neuvaine Marie qui défait les nœuds de la maladie - Version 2022;123-UNITE;978-2-491255-55-8;1109;0.47;4.74;521.23;5256.66;Actif;
Esat Moulins;Neuvaine Marie qui défait les nœuds pour la famille - Version 2022;122-UNITE;978-2-491255-53-4;1981;0.47;4.74;931.07;9389.94;Actif;
Esat Moulins;Neuvaine pour la famille - Marie qui défait les nœuds;37-UNITE;978-2-35689-086-3;4;0.18;4.74;0.72;18.96;DÃ©sactivÃ©;
Esat Moulins;Neuvaine pour le travail - Marie qui défait les nœuds;36-UNITE;978-2-35689-084-9;1130;0.18;4.74;203.40;5356.20;Actif;
Esat Moulins;Neuvaine pour les malades - Marie qui défait les nœuds;42-UNITE;978-2-35689-085-6;5;0.18;4.74;0.90;23.70;DÃ©sactivÃ©;
Esat Moulins;Neuvaine pour méditer l'Annonciation;107-UNITE;978-2-491255-60-2;450;1.12;4.27;504.00;1921.50;Actif;
Esat Moulins;Neuvaine Prions Marie pour la paix;134-UNITE;978-2491255-70-1;1433;0.00;4.74;0.00;6792.42;Actif;
Esat Moulins;Neuvaine sur les pas de Bernadette pour redire « oui » à Dieu avec Marie;81-UNITE;978-2-491255-35-0;4615;0.22;4.27;1015.30;19706.05;Actif;
Esat Moulins;Notre Dame qui défait les nœuds - Le cadeau du pape François au monde;60-UNITE;978-2-35689-015-3;414;2.09;16.02;865.26;6632.28;Actif;
Esat Moulins;Notre Histoire avec Marie;84-UNITE;978-2-491255-34-3;133;6.01;27.49;799.33;3656.17;Actif;
Esat Moulins;Novena a Maria che scioglie i nodi (IT);71-UNITE;978-235689-001-6;1917;0.12;3.79;230.04;7265.43;Actif;
Esat Moulins;Pack of 10 bookmarks (EN);64-LOT10;;83;0.10;8.33;8.30;691.39;Actif;
Esat Moulins;Paquet de 10 signets Marie qui défait les nœuds;54-LOT10;978-2-35689-012-2;18;0.10;8.33;1.80;149.94;Actif;
Esat Moulins;Paquete de diez ejemplares "Maria, desata de nudos" (ES);63-LOT10;;88;0.11;8.33;9.68;733.04;Actif;
Esat Moulins;Porte-clef Marie qui défait les nœuds;75-UNITE;;58;2.25;4.17;130.50;241.86;Actif;
Esat Moulins;Postal "Maria escucha mis ruegos" (ES);68-UNITE;;940;0.11;1.25;103.40;1175.00;Actif;
Esat Moulins;Postcard "Mary Hear my Prayer" (EN);67-UNITE;;917;0.10;1.25;91.70;1146.25;Actif;
Esat Moulins;Segnalibro Confezione di 10 esemplari (IT);65-LOT10;;74;0.06;8.33;4.44;616.42;Actif;
Esat Moulins;Soyez rationnel, devenez catholique;116-UNITE;978-2-491255-51-0;341;3.20;22.75;1091.20;7757.75;Actif;
Esat Moulins;Statue Marie qui défait les nœuds - 22 cm;48-UNITE;;16;11.33;29.17;181.28;466.72;Actif;
Esat Moulins;Statuette Marie qui défait les nœuds - 11,5cm;74-UNITE;;23;6.49;12.50;149.27;287.50;Actif;
PMDN / ESAT;Flyers 100 étoiles;106-LOT50;;0;0.00;0.00;0.00;0.00;Actif;
PMDN / ESAT;Flyers 100 étoiles;106-LOT10;;0;0.00;0.00;0.00;0.00;Actif;
PMDN / ESAT;Kit Merci Marie;129-KIT;;20;0.00;0.00;0.00;0.00;DÃ©sactivÃ©;
