Emplacement;Produit;RÃ©fÃ©rence;ISBN;QuantitÃ©;Prix d'achat;Prix de vente;Total achat;Total vente,Actif
AMDN / ESAT;EDITION GRATUITE - La Vocation de la France - Servir les cœurs unis de Jésus et Marie;103-GRATUIT;978-2-491255-58-9;2198;0.61;0.00;1340.78;0.00;DÃ©sactivÃ©;
AMDN / ESAT;EDITION GRATUITE Joseph, modèle de vie - Si important pour notre temps;90-GRATUIT;978-2-491255-37-4;3174;0.61;0.00;1936.14;0.00;Actif;
AMDN / ESAT;EDITION GRATUITE Le Linceul de Turin - Nouvelle preuve de la Résurrection du Christ;89-GRATUIT;978-2-491255-22-0;1327;0.61;0.00;809.47;0.00;Actif;
AMDN / ESAT;EDITION GRATUITE Lumière du Monde - La beauté de l'Église et le génie catholique;91-GRATUIT;978-2-491255-17-6;5270;0.61;0.00;3214.70;0.00;Actif;
AMDN / ESAT;EDITION GRATUITE Maria Valtorta - Confirmation par la science;95-GRATUIT;978-2-4912554-7-3;1441;0.61;0.00;879.01;0.00;DÃ©sactivÃ©;
AMDN / ESAT;EDITION GRATUITE Marie et la France - Un lien extraordinaire à redécouvrir;98-GRATUIT;978-2-491255-58-9;3598;0.61;0.00;2194.78;0.00;DÃ©sactivÃ©;
AMDN / ESAT;Magazine Ave Maria;135-GRATUIT;;40;0.00;0.00;0.00;0.00;DÃ©sactivÃ©;
Esat Moulins;10 Stuck Packungen (AL);66-LOT10;;55;0.02;8.33;1.10;458.15;Actif;
Esat Moulins;Affichette format A2;46-UNITE;978-2-35689-008-5;63;0.00;24.58;0.00;1548.54;Actif;
Esat Moulins;Affichette format A3;45-UNITE;978-2-35689-007-8;116;0.00;11.25;0.00;1305.00;Actif;
Esat Moulins;Affichette format A4;32-UNITE;978-2-35689-006-1;0;0.00;1.92;0.00;0.00;Actif;
Esat Moulins;Bougies 100 étoiles pour Marie;113-LOT4;;217;0.44;4.58;95.48;993.86;Actif;
Esat Moulins;Bougies 100 étoiles pour Marie;113-UNITE;;0;0.44;1.67;0.00;0.00;Actif;
Esat Moulins;Carte image Marie qui défait les Noeuds;114-UNITE;;9575;0.61;1.25;5840.75;11968.75;Actif;
Esat Moulins;Carte image Marie qui défait les Noeuds;114-LOT20;;100;0.61;15.00;61.00;1500.00;Actif;
Esat Moulins;Carte image Marie qui défait les Noeuds;114-LOT10;;414;0.61;9.17;252.54;3796.38;Actif;
