Emplacement;Produit;RÃ©fÃ©rence;ISBN;QuantitÃ©;Prix d'achat;Prix de vente;Total achat;Total vente,Actif
AMDN / ESAT;EDITION GRATUITE - La Vocation de la France - Servir les cœurs unis de Jésus et Marie;103-GRATUIT;978-2-491255-58-9;2066;0.61;0.00;1260.26;0.00;DÃ©sactivÃ©;
AMDN / ESAT;EDITION GRATUITE Joseph, modèle de vie - Si important pour notre temps;90-GRATUIT;978-2-491255-37-4;2868;0.61;0.00;1749.48;0.00;Actif;
AMDN / ESAT;EDITION GRATUITE Le Linceul de Turin - Nouvelle preuve de la Résurrection du Christ;89-GRATUIT;978-2-491255-22-0;1323;0.61;0.00;807.03;0.00;Actif;
AMDN / ESAT;EDITION GRATUITE Lumière du Monde - La beauté de l'Église et le génie catholique;91-GRATUIT;978-2-491255-17-6;5254;0.61;0.00;3204.94;0.00;Actif;
AMDN / ESAT;EDITION GRATUITE Maria Valtorta - Confirmation par la science;95-GRATUIT;978-2-4912554-7-3;1441;0.61;0.00;879.01;0.00;DÃ©sactivÃ©;
AMDN / ESAT;EDITION GRATUITE Marie et la France - Un lien extraordinaire à redécouvrir;98-GRATUIT;978-2-491255-58-9;3598;0.61;0.00;2194.78;0.00;DÃ©sactivÃ©;
AMDN / ESAT;Magazine Ave Maria;135-GRATUIT;;10;0.00;0.00;0.00;0.00;DÃ©sactivÃ©;
Esat Moulins;10 Stuck Packungen (AL);66-LOT10;;55;0.02;8.33;1.10;458.15;Actif;
Esat Moulins;Affichette format A2;46-UNITE;978-2-35689-008-5;63;0.00;24.58;0.00;1548.54;Actif;
Esat Moulins;Affichette format A3;45-UNITE;978-2-35689-007-8;116;0.00;11.25;0.00;1305.00;Actif;
Esat Moulins;Bougies 100 étoiles pour Marie;113-UNITE;;0;0.44;1.67;0.00;0.00;Actif;
Esat Moulins;Bougies 100 étoiles pour Marie;113-LOT4;;102;0.44;4.58;44.88;467.16;Actif;
Esat Moulins;Carte image Marie qui défait les Noeuds;114-LOT20;;99;0.61;15.00;60.39;1485.00;Actif;
Esat Moulins;Carte image Marie qui défait les Noeuds;114-LOT10;;412;0.61;9.17;251.32;3778.04;Actif;
Esat Moulins;Carte image Marie qui défait les Noeuds;114-UNITE;;9574;0.61;1.25;5840.14;11967.50;Actif;
Esat Moulins;Carte postale;52-UNITE;978-2-35689-005-4;1700;0.06;1.25;102.00;2125.00;DÃ©sactivÃ©;
Esat Moulins;Cartoloina Maria che scioglie i nodi (IT);69-UNITE;;845;0.10;1.25;84.50;1056.25;Actif;
Esat Moulins;CD - prier le chapelet;56-UNITE;376-0-13237-798-8;150;5.58;7.50;837.00;1125.00;Actif;
Esat Moulins;Chapelet en bois verni;47-UNITE;978-2-35689-010-8;234;3.98;5.00;931.32;1170.00;Actif;
Esat Moulins;EDITION GRATUITE Joseph, modèle de vie - Si important pour notre temps;90-GRATUIT;978-2-491255-37-4;0;0.61;0.00;0.00;0.00;Actif;
Esat Moulins;EDITION GRATUITE Le Linceul de Turin - Nouvelle preuve de la Résurrection du Christ;89-GRATUIT;978-2-491255-22-0;0;0.61;0.00;0.00;0.00;Actif;
Esat Moulins;EDITION GRATUITE Lumière du Monde - La beauté de l'Église et le génie catholique;91-GRATUIT;978-2-491255-17-6;0;0.61;0.00;0.00;0.00;Actif;
Esat Moulins;Flyers 100 étoiles;106-LOT50;;1;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Flyers 100 étoiles;106-LOT10;;1;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Grande Médaille dorée Marie qui défait les Nœuds - 30 mm;62-UNITE;;169;0.39;4.17;65.91;704.73;Actif;
Esat Moulins;J'apprends à parler avec Marie;133-UNITE;979-1-0928-0149-1;441;0.00;13.74;0.00;6059.34;Actif;
Esat Moulins;Jésus, le Messie attendu par Israël - Selon les prophéties bibliques;26-LOT10;978-2-491255-25-1;504;6.00;56.11;3024.00;28279.44;Actif;
Esat Moulins;Jésus, le Messie attendu par Israël - Selon les prophéties bibliques;26-UNITE;978-2-9555343-7-3;3130;0.61;8.34;1909.30;26104.20;Actif;
Esat Moulins;Joseph, modèle de vie - Si important pour notre temps;23-UNITE;978-2-491255-27-5;2425;0.56;8.34;1358.00;20224.50;Actif;
Esat Moulins;Joseph, modèle de vie - Si important pour notre temps;23-LOT10;978-2-491255-26-8;178;6.00;56.11;1068.00;9987.58;Actif;
Esat Moulins;Kit consécration 100 étoiles;119-KIT;;15;0.00;11.67;0.00;175.05;Actif;
Esat Moulins;La Force des Martyrs;132-UNITE;978-88-7987-391-8;145;9.35;18.01;1355.75;2611.45;Actif;
Esat Moulins;La Vocation de la France - Servir les cœurs unis de Jésus et Marie;102-UNITE;978-2-491255-52-7;4317;0.40;8.34;1726.80;36003.78;Actif;
Esat Moulins;La Vocation de la France - Servir les cœurs unis de Jésus et Marie;102-LOT10;978-2-491255-57-2;533;6.00;56.11;3198.00;29906.63;Actif;
Esat Moulins;Le Linceul de Turin - Nouvelle preuve de la Résurrection du Christ;29-LOT10;978-2-491255-19-0;335;6.00;40.95;2010.00;13718.25;Actif;
Esat Moulins;Le Linceul de Turin - Nouvelle preuve de la Résurrection du Christ;29-UNITE;978-2-491255-20-6;305;0.61;6.45;186.05;1967.25;Actif;
Esat Moulins;Le livre de Saint Joseph - Le saint du XXIème siècle;53-UNITE;978-2-35689-009-2;2894;0.10;5.69;289.40;16466.86;Actif;
Esat Moulins;Le Rosaire - Les vingt mystères revisités;40-UNITE;978-2-35689-013-9;54;1.12;9.38;60.48;506.52;Actif;
Esat Moulins;Les vingt mystères de la neuvaine;35-UNITE;978-2-35689-014-6;701;0.20;3.79;140.20;2656.79;Actif;
Esat Moulins;Livret - neuvaine à Marie qui défait les noeuds;44-UNITE;978-2-35689-000-9;155;0.60;3.79;93.00;587.45;Actif;
Esat Moulins;Livret de prière;118-UNITE;978-2-491255-65-7;58;0.60;2.84;34.80;164.72;DÃ©sactivÃ©;
Esat Moulins;Lot de 5 livrets - neuvaine à Marie qui défait les nœuds;34-LOT5;978-2-35689-011-5;239;0.55;13.27;131.45;3171.53;Actif;
Esat Moulins;Lot de 5 petites médailles dorées Marie qui défait les Nœuds - 15 mm;61-LOT5;;41;0.00;8.33;0.00;341.53;DÃ©sactivÃ©;
Esat Moulins;Lumière du Monde - La beauté de l'Église et le génie catholique;31-UNITE;978-2-9555343-8-0;1768;0.61;8.34;1078.48;14745.12;Actif;
Esat Moulins;Lumière du Monde - La beauté de l'Église et le génie catholique;31-LOT10;978-2-491255-16-9;675;6.00;56.11;4050.00;37874.25;Actif;
Esat Moulins;Lumières sur Nazareth  Version Française;49-UNITE;978-2-9555343-0-4;893;6.63;26.54;5920.59;23700.22;Actif;
Esat Moulins;Lumières sur Nazareth Version Anglaise;99-UNITE;;525;6.63;26.54;3480.75;13933.50;DÃ©sactivÃ©;
Esat Moulins;Maria desatadora de nudos (ES);73-UNITE;978-2-35689-096-2;794;0.26;3.79;206.44;3009.26;Actif;
