Emplacement;Produit;RÃ©fÃ©rence;ISBN;QuantitÃ©;Prix d'achat;Prix de vente;Total achat;Total vente,Actif
Esat Moulins;Affichette format A2;46-UNITE;978-2-35689-008-5;18;0.00;24.58;0.00;442.44;DÃ©sactivÃ©;
Esat Moulins;Affichette format A3;45-UNITE;978-2-35689-007-8;83;0.00;11.25;0.00;933.75;DÃ©sactivÃ©;
Esat Moulins;Apprendre à prier_L'essentiel de l'art de la prière;235-UNITE;978-2-38433-192-5;12;0.00;15.17;0.00;182.04;Actif;
Esat Moulins;Autocollants Marie qui défait les noeuds;251-LOT4;978-2-487056-25-1;12;0.00;5.00;0.00;60.00;Actif;
Esat Moulins;Autocollants Marie qui défait les noeuds;251-UNITE;978-2-487056-25-1;96;0.00;2.50;0.00;240.00;Actif;
Esat Moulins;Bernadette et Lourdes _ L'enquête;176-UNITE;979-10-94998-85-4;66;0.00;14.12;0.00;931.92;Actif;
Esat Moulins;Bernadette ne nous a pas trompés;136-UNITE;978-2-491255-68-8;250;0.00;20.85;0.00;5212.50;Actif;
Esat Moulins;Bougie de neuvaine Marie qui défait les noeuds;128-LOT6;;6;0.00;19.17;0.00;115.02;Actif;
Esat Moulins;Bougie de neuvaine Marie qui défait les noeuds;128-UNITE;;115;0.00;5.00;0.00;575.00;Actif;
Esat Moulins;Bougies 100 étoiles pour Marie;113-UNITE;;196;0.00;1.67;0.00;327.32;Actif;
Esat Moulins;Bougies 100 étoiles pour Marie;113-LOT4;;3;0.00;4.58;0.00;13.74;Actif;
Esat Moulins;Calendrier de l'Avent Marie qui défait les Noeuds;168-UNITE;978-2-491255-97-8;1152;0.00;8.25;0.00;9504.00;Actif;
Esat Moulins;Calendrier de l'Avent Marie qui défait les Noeuds;168-LOT5;978-2-491255-97-8;12;0.00;24.25;0.00;291.00;Actif;
Esat Moulins;Calendrier de Neuvaine à Saint Joseph pour la famille;188-UNITE;370-0-00-027160-4;2;0.33;6.58;0.66;13.16;DÃ©sactivÃ©;
Esat Moulins;Calendrier de neuvaine à saint Louis et sainte Zélie Martin;186-UNITE;370-0-00-027505-3;34;0.00;6.58;0.00;223.72;Actif;
Esat Moulins;Calendrier de neuvaine au Bienheureux Carlo Acutis;222-UNITE;;2;0.00;6.58;0.00;13.16;Actif;
Esat Moulins;Carte image Marie qui défait les Noeuds;114-LOT20;;59;0.61;15.00;35.99;885.00;Actif;
Esat Moulins;Carte image Marie qui défait les Noeuds;114-UNITE;;9483;0.61;1.25;5784.63;11853.75;Actif;
Esat Moulins;Carte image Marie qui défait les Noeuds;114-LOT10;;202;0.61;9.17;123.22;1852.34;Actif;
Esat Moulins;Carte postale Marie qui défait les Noeuds - Nouvelle version;156-UNITE;978-2-491255-83-1;27;0.33;1.25;8.91;33.75;Actif;
Esat Moulins;Carte postale Marie qui défait les Noeuds - Nouvelle version;156-LOT10;978-2-491255-83-1;76;0.33;2.92;25.08;221.92;Actif;
Esat Moulins;Carte postale Marie qui défait les Noeuds - Version originale;150-LOT10;978-2-491255-89-3;201;0.61;2.92;122.61;586.92;Actif;
Esat Moulins;Carte postale Marie qui défait les Noeuds - Version originale;150-UNITE;978-2-491255-89-3;11;0.61;1.25;6.71;13.75;Actif;
Esat Moulins;Cartoloina Maria che scioglie i nodi (IT);69-UNITE;;851;0.00;1.25;0.00;1063.75;Actif;
Esat Moulins;CD - prier le chapelet;56-UNITE;376-0-13237-798-8;113;0.00;7.50;0.00;847.50;Actif;
Esat Moulins;Chapelet blanc en nylon;120-UNITE;;53;0.00;1.25;0.00;66.25;Actif;
Esat Moulins;Chapelet en bois verni;47-UNITE;978-2-35689-010-8;1;0.00;5.00;0.00;5.00;DÃ©sactivÃ©;
Esat Moulins;Collection des 5 premiers magazines 1000 raisons de croire;258-PACK1000RC;;15;0.00;18.86;0.00;282.90;Actif;
Esat Moulins;Dieu est Amour (grands caractères)_encyclique de Benoît XVI;215-UNITE;978-2-7403-1260-5;26;0.00;3.79;0.00;98.54;Actif;
Esat Moulins;Dieu la Science, les preuves _ Version poche;223-UNITE;978-2266339-32-2;166;0.00;11.28;0.00;1872.48;Actif;
Esat Moulins;Dieu, la Science, les preuves;109-UNITE;978-2-813225-85-6;114;0.00;22.75;0.00;2593.50;Actif;
Esat Moulins;Edition Collector _lot de 10 neuvaines à Marie qui défait les noeuds;44-LOT10;978-2-35689-000-9;7;0.60;23.70;4.20;165.90;Actif;
Esat Moulins;EDITION GRATUITE - La Vocation de la France - Servir les cœurs unis de Jésus et Marie;103-GRATUIT;978-2-491255-58-9;1756;0.61;0.00;1071.16;0.00;DÃ©sactivÃ©;
Esat Moulins;EDITION GRATUITE Joseph, modèle de vie - Si important pour notre temps;90-GRATUIT;978-2-491255-42-8;2288;0.61;0.00;1395.68;0.00;DÃ©sactivÃ©;
Esat Moulins;EDITION GRATUITE Le Linceul de Turin - Nouvelle preuve de la Résurrection du Christ;89-GRATUIT;978-2-491255-22-0;782;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;EDITION GRATUITE Lumière du Monde - La beauté de l'Église et le génie catholique;91-GRATUIT;978-2-491255-17-6;4337;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;EDITION GRATUITE Maria Valtorta - Confirmation par la science;95-GRATUIT;978-2-4912554-7-3;295;0.61;0.00;179.95;0.00;DÃ©sactivÃ©;
Esat Moulins;EDITION GRATUITE Marie et la France - Un lien extraordinaire à redécouvrir;98-GRATUIT;978-2-491255-43-5;1947;0.61;0.00;1187.67;0.00;DÃ©sactivÃ©;
Esat Moulins;EDITION GRATUITE Marie et la France -Edition Notre Dame de Paris;144-GRATUIT;978-2-491255-24-4;191;0.61;0.00;116.51;0.00;DÃ©sactivÃ©;
Esat Moulins;EDITION GRATUITE Neuvaine Marie qui défait les noeuds;164-GRATUIT;978-2-491255-95-4;14892;0.00;0.00;0.00;0.00;DÃ©sactivÃ©;
Esat Moulins;Et si c'était vrai ? La foi chrétienne à la loupe;139-LOT3;978-2-491255-74-9;11;0.00;35.07;0.00;385.77;Actif;
Esat Moulins;Et si c'était vrai ? La foi chrétienne à la loupe;139-UNITE;978-2-491255-74-9;737;0.00;20.85;0.00;15366.45;Actif;
Esat Moulins;Grande Médaille dorée Marie qui défait les Nœuds - 30 mm;62-UNITE;;95;0.00;4.17;0.00;396.15;Actif;
Esat Moulins;J'apprends à parler avec Marie;133-UNITE;979-1-0928-0149-1;83;0.00;13.74;0.00;1140.42;Actif;
Esat Moulins;Je vous prépare aux temps nouveaux;207-UNITE;978-2-7403-2299-4;10;0.00;11.37;0.00;113.70;Actif;
Esat Moulins;Jésus, le Messie attendu par Israël - Selon les prophéties bibliques;26-LOT10;978-2-491255-25-1;474;6.00;56.11;2844.00;26596.14;Actif;
Esat Moulins;Jésus, le Messie attendu par Israël - Selon les prophéties bibliques;26-UNITE;978-2-9555343-7-3;2651;0.00;8.34;0.00;22109.34;Actif;
Esat Moulins;Joseph de Nazareth;220-UNITE;979-10-336-1493-7;86;0.00;20.76;0.00;1785.36;Actif;
Esat Moulins;Joseph, modèle de vie - Si important pour notre temps;23-LOT10;978-2-491255-26-8;215;6.00;56.11;1290.00;12063.65;Actif;
Esat Moulins;Joseph, modèle de vie - Si important pour notre temps;23-UNITE;978-2-491255-27-5;2234;0.00;8.34;0.00;18631.56;Actif;
Esat Moulins;Kit Consécration;119-KIT;;12;0.00;8.25;0.00;99.00;Actif;
Esat Moulins;Kit Marie qui défait les Noeuds_Faire un autel chez soi;278-KIT;;7;0.00;45.83;0.00;320.81;Actif;
Esat Moulins;Kit Merci Marie;129-KIT;;451;0.00;4.17;0.00;1880.67;DÃ©sactivÃ©;
Esat Moulins;L'apparition de la Très Sainte Vierge sur la Montagne de la Salette;208-UNITE;978-2-7403-2158-4;12;0.00;4.64;0.00;55.68;Actif;
Esat Moulins;L'art de la prière;245-UNITE;978-2-35389-975-3;16;0.00;22.75;0.00;364.00;Actif;
Esat Moulins;L'imitation de la bienheureuse Vierge Marie;173-UNITE;979-10-33603-59-7;33;0.00;8.44;0.00;278.52;Actif;
Esat Moulins;La folie du Totus Tuus;203-UNITE;978-2-7403-2506-3;7;0.00;14.12;0.00;98.84;Actif;
Esat Moulins;La Force des Martyrs;132-UNITE;978-88-7987-391-8;40;0.00;18.01;0.00;720.40;Actif;
Esat Moulins;La Médaille miraculeuse_Les apparitions de la rue du Bac;174-UNITE;978-2492547010;9;0.00;14.12;0.00;127.08;Actif;
Esat Moulins;La très belle histoire de Notre Dame de Pellevoisin;212-UNITE;978-2-7403-2407-3;3;0.00;12.80;0.00;38.40;Actif;
Esat Moulins;La vie de la Vierge Marie dans l'art;202-UNITE;978-2-7403-2554-4;15;0.00;27.49;0.00;412.35;Actif;
Esat Moulins;La Vierge de l'apocalypse. Aux portes de Rome, les apparitions de Tre Fontane;219-UNITE;979-10-336-1508-8;7;0.00;13.27;0.00;92.89;Actif;
Esat Moulins;La Vocation de la France - Servir les cœurs unis de Jésus et Marie;102-UNITE;978-2-491255-52-7;4438;0.00;8.34;0.00;37012.92;Actif;
Esat Moulins;La Vocation de la France - Servir les cœurs unis de Jésus et Marie;102-LOT10;978-2-491255-57-2;461;6.00;56.11;2766.00;25866.71;Actif;
Esat Moulins;La voie de la Belle Dame;242-UNITE;978-2-35389-623-3;26;0.00;17.06;0.00;443.56;Actif;
Esat Moulins;Le Linceul de Turin - Nouvelle preuve de la Résurrection du Christ;29-LOT10;978-2-491255-19-0;278;6.00;40.95;1668.00;11384.10;Actif;
Esat Moulins;Le Linceul de Turin - Nouvelle preuve de la Résurrection du Christ;29-UNITE;978-2-491255-20-6;30;0.00;6.45;0.00;193.50;Actif;
Esat Moulins;Le livre de Saint Joseph - Le saint du XXIème siècle;53-UNITE;978-2-35689-009-2;3004;0.00;5.69;0.00;17092.76;Actif;
Esat Moulins;Le Rosaire - Les vingt mystères revisités;40-UNITE;978-2-35689-013-9;17;0.00;9.38;0.00;159.46;Actif;
Esat Moulins;Le Rosaire, les 20 mystères revisités - Version 2023;153-LOT3;978-2-491255-87-9;12;0.00;16.11;0.00;193.32;Actif;
Esat Moulins;Le Rosaire, les 20 mystères revisités - Version 2023;153-UNITE;978-2-491255-87-9;730;0.00;11.37;0.00;8300.10;Actif;
Esat Moulins;Le témoignage de Mirjana: Mon cœur triomphera;201-UNITE;978-2-7403-2589-6;22;0.00;18.86;0.00;414.92;Actif;
Esat Moulins;Les carmélites de Compiègne Martyres de la révolution;177-UNITE;978-2-38488-032-4;44;0.00;15.07;0.00;663.08;Actif;
Esat Moulins;Les travers de la zététique _réponse au livre de Thomas Durand;158-UNITE;978-2-491255-85-5;55;0.00;22.75;0.00;1251.25;Actif;
Esat Moulins;Les vingt mystères de la neuvaine;35-UNITE;978-2-35689-014-6;3;0.00;4.74;0.00;14.22;Actif;
Esat Moulins;Libre Réponse à Michel Onfray _NON le Christ n'est pas un Mythe;231-UNITE;979-1033614-95-1;31;0.00;17.91;0.00;555.21;Actif;
Esat Moulins;Livret missionnaire 16 pages version BD : « Il y a 1000 raisons de croire, découvre la tienne ! »;246-LOT100;9782487056268;4;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Livret missionnaire 16 pages version BD : « Il y a 1000 raisons de croire, découvre la tienne ! »;246-LOT10;9782487056268;283;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Livret missionnaire 16 pages version BD : « Il y a 1000 raisons de croire, découvre la tienne ! »;246-LOT50;9782487056268;11;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Livret missionnaire 16 pages version intégrale : « Il y a 1000 raisons de croire en Jésus, et ça change tout ! »;232-LOT100;978-2-491255-94-7;7;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Livret missionnaire 16 pages version intégrale : « Il y a 1000 raisons de croire en Jésus, et ça change tout ! »;232-LOT50;978-2-491255-94-7;87;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Livret missionnaire 16 pages version intégrale : « Il y a 1000 raisons de croire en Jésus, et ça change tout ! »;232-LOT10;978-2-491255-94-7;899;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Lot de 5 livrets - neuvaine à Marie qui défait les nœuds;34-LOT5;978-2-35689-011-5;2;0.55;13.27;1.10;26.54;DÃ©sactivÃ©;
Esat Moulins;Lot de 5 petites médailles dorées Marie qui défait les Nœuds - 15 mm;61-LOT5;;1;0.00;8.33;0.00;8.33;DÃ©sactivÃ©;
Esat Moulins;Lumière du Monde - La beauté de l'Église et le génie catholique;31-LOT10;978-2-491255-16-9;662;6.00;56.11;3972.00;37144.82;Actif;
Esat Moulins;Lumière du Monde - La beauté de l'Église et le génie catholique;31-UNITE;978-2-9555343-8-0;1526;0.00;8.34;0.00;12726.84;Actif;
Esat Moulins;Lumières sur Nazareth  Version Française;49-UNITE;978-2-9555343-0-4;709;0.00;26.54;0.00;18816.86;Actif;
Esat Moulins;Lumières sur Nazareth Version Anglaise;99-UNITE;9782955534311;518;6.63;26.54;3434.34;13747.72;DÃ©sactivÃ©;
Esat Moulins;Magazine 1000 raisons de croire Le n°1 _ Si tu existes, envoies-moi un signe !;MAG1000RC-01-LOT5;;20;0.00;13.36;0.00;267.20;Actif;
Esat Moulins;Magazine 1000 raisons de croire Le n°1 _ Si tu existes, envoies-moi un signe !;1000RCMAG01;;951;0.00;4.64;0.00;4412.64;Actif;
Esat Moulins;Magazine 1000 raisons de croire Le n°2_Les prophéties bibliques enfin décodées !;1000RCMAG02;;2144;0.00;4.64;0.00;9948.16;Actif;
Esat Moulins;Magazine 1000 raisons de croire Le n°2_Les prophéties bibliques enfin décodées !;MAG1000RC-02-LOT5;;20;0.00;13.36;0.00;267.20;Actif;
Esat Moulins;Magazine 1000 raisons de croire Le n°3_Oui, anges et démons existent !;MAG1000RC-03-LOT5;;20;0.00;13.36;0.00;267.20;Actif;
Esat Moulins;Magazine 1000 raisons de croire Le n°3_Oui, anges et démons existent !;1000RCMAG03;;2996;0.00;4.64;0.00;13901.44;Actif;
Esat Moulins;Magazine 1000 raisons de croire Le n°4_Elle s'est manifestée 2400 fois !;MAG1000RC-04-LOT5;;18;0.00;13.36;0.00;240.48;Actif;
Esat Moulins;Magazine 1000 raisons de croire Le n°4_Elle s'est manifestée 2400 fois !;1000RCMAG04;;2986;0.00;4.64;0.00;13855.04;Actif;
Esat Moulins;Magazine 1000 raisons de croire Le n°5_Ils reviennent de l'au-delà !;MAG1000RC-05-LOT5;;17;0.00;13.36;0.00;227.12;Actif;
Esat Moulins;Magazine 1000 raisons de croire Le n°5_Ils reviennent de l'au-delà !;1000RCMAG05;;2949;0.00;4.64;0.00;13683.36;Actif;
Esat Moulins;Magazine 1000 raisons de croire Le n°6_Le miracle de Notre Dame;1000RCMAG06;;1707;0.00;6.54;0.00;11163.78;Actif;
Esat Moulins;Magazine 1000 raisons de croire Le n°6_Le miracle de Notre Dame;MAG1000RC-06-LOT5;;18;0.00;20.95;0.00;377.10;Actif;
Esat Moulins;Magazine 1000 raisons de croire Le n°7_La grande et unique histoire de la charité;MAG1000RC-07-LOT5;;27;0.00;20.95;0.00;565.65;Actif;
Esat Moulins;Magazine 1000 raisons de croire Le n°7_La grande et unique histoire de la charité;1000RCMAG07;;2240;0.00;6.54;0.00;14649.60;Actif;
Esat Moulins;Magazine 1000 Raisons de croire Le n°8_ Sainte Jeanne d'Arc;MAG1000RC-08-LOT5;;7;0.00;20.95;0.00;146.65;Actif;
Esat Moulins;Magazine 1000 Raisons de croire Le n°8_ Sainte Jeanne d'Arc;1000RCMAG08;;2424;0.00;6.54;0.00;15852.96;Actif;
Esat Moulins;Magazine Ave Maria;AVE80;;3;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Magazine Ave Maria;AV87;;142;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Magazine Ave Maria;AVE66;;0;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Magazine Ave Maria;AVE84;;196;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Magazine Ave Maria;AVE76;;290;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Magazine Ave Maria;AVE73;;188;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Magazine Ave Maria;AVE79;;98;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Magazine Ave Maria;AVE74;;0;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Magazine Ave Maria;AVE67;;6;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Magazine Ave Maria;AVE83;;572;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Magazine Ave Maria;AVE86;;9;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Magazine Ave Maria;AVE75;;61;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Magazine Ave Maria;AVE78;;65;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Magazine Ave Maria;AVE68;;46;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Magazine Ave Maria;AVE82;;574;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Magazine Ave Maria;AVE77;;309;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Magazine Ave Maria;AVE69;;11;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Magazine Ave Maria;AVE81;;292;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Magazine Ave Maria;AVE65;;42;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Magazine Ave Maria;AVE85;;18;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Magazine Ave Maria;AVE71;;105;0.00;0.00;0.00;0.00;Actif;
Esat Moulins;Maria desatadora de nudos (ES);73-UNITE;978-2-35689-096-2;189;0.00;3.79;0.00;716.31;Actif;
Esat Moulins;Maria Knotenloserin - Karte (DE);80-UNITE;;851;0.00;1.25;0.00;1063.75;Actif;
Esat Moulins;Maria Knotenloserin novene (DE);79-UNITE;978-2-35689-003-0;1270;0.00;3.79;0.00;4813.30;Actif;
Esat Moulins;Maria Valtorta - Confirmation par la science;94-UNITE;978-2-9555343-6-6;14;0.00;8.34;0.00;116.76;Actif;
Esat Moulins;Maria, Desatadora dos nós (PT);70-UNITE;978-2-35689-000-9;421;0.00;3.79;0.00;1595.59;Actif;
Esat Moulins;Marie d'ici et d'ailleurs;236-UNITE;978-2-38433-152-9;26;0.00;17.06;0.00;443.56;Actif;
Esat Moulins;Marie de Nazareth;197-UNITE;978-2-7289-1983-3;10;0.00;15.07;0.00;150.70;Actif;
Esat Moulins;Marie des écritures;183-UNITE;978-2-7067-2085-7;42;0.00;16.87;0.00;708.54;DÃ©sactivÃ©;
Esat Moulins;Marie et la France *Edition Notre Dame*;250-LOT10;978-2-487056-42-8;25;0.00;47.49;0.00;1187.25;Actif;
Esat Moulins;Marie et la France *Edition Notre Dame*;250-UNITE;978-2-487056-42-8;567;0.00;8.44;0.00;4785.48;Actif;
Esat Moulins;Marie et la France - Un lien extraordinaire à redécouvrir;21-UNITE;978-2-491255-29-9;25;0.00;7.39;0.00;184.75;DÃ©sactivÃ©;
Esat Moulins;Marie et la France - Un lien extraordinaire à redécouvrir;21-LOT10;978-2-491255-28-2;158;6.00;47.58;948.00;7517.64;DÃ©sactivÃ©;
Esat Moulins;Marie qui défait les noeuds, d'un miracle à une dévotion;115-UNITE;978-2-491255-62-6;1438;0.00;8.34;0.00;11992.92;Actif;
Esat Moulins;Marie qui défait les noeuds_le tableau !;230-UNITE;978-2-487056-21-3;58;0.00;24.17;0.00;1401.86;Actif;
Esat Moulins;Marie qui défait les nœuds - Neuvaine intégrale, avec les citations bibliques;97-LOT3;978-2-491255-50-3;18;0.00;11.47;0.00;206.46;Actif;
Esat Moulins;Marie qui défait les nœuds - Neuvaine intégrale, avec les citations bibliques;97-UNITE;978-2-491255-50-3;369;0.00;6.54;0.00;2413.26;Actif;
Esat Moulins;Médaille Miraculeuse en aluminium blanc;200-UNITE;;22;0.00;0.83;0.00;18.26;DÃ©sactivÃ©;
Esat Moulins;Méditer la parole avec la Vierge Marie;193-UNITE;979-10-336-1459-3;133;0.00;4.64;0.00;617.12;Actif;
Esat Moulins;Neuvaine à l'Archange Saint Michel;124-UNITE;978-2-491255-67-1;55;0.00;4.74;0.00;260.70;Actif;
Esat Moulins;Neuvaine à l'Immaculée avec Maximilien Kolbe;121-UNITE;978-2-491255-66-4;720;0.00;4.74;0.00;3412.80;Actif;
Esat Moulins;Neuvaine à l'Immaculée Conception;100-UNITE;978-2-491255-48-0;330;0.00;4.74;0.00;1564.20;Actif;
Esat Moulins;Neuvaine à la Miséricorde Divine;146-UNITE;978-2-491255-78-7;215;0.00;4.74;0.00;1019.10;Actif;
Esat Moulins;Neuvaine à la Vierge Marie avec la petite Thérèse;92-UNITE;978-2-491255-45-9;1220;0.00;4.74;0.00;5782.80;Actif;
Esat Moulins;Neuvaine à Marie avec soeur Emmanuel de Medjugorje;226-UNITE;978-2-487056-11-4;472;0.00;4.74;0.00;2237.28;Actif;
Esat Moulins;Neuvaine à Marie qui défait les noeuds - Version originale 2022;140-UNITE;978-2-491255-72-5;636;0.00;4.74;0.00;3014.64;Actif;
Esat Moulins;Neuvaine à Marie qui Défait les Nœuds - pack complet avec Bougie de Neuvaine;195-UNITE;;1;0.00;8.25;0.00;8.25;Actif;
Esat Moulins;Neuvaine à Marie qui Défait les Nœuds édition reliée et enluminée - pack complet avec Bougie de Neuvaine;198-UNITE;;2;0.00;19.08;0.00;38.16;Actif;
Esat Moulins;Neuvaine à Marie Reine des Coeurs;142-UNITE;978-2-491255-77-0;413;0.00;4.74;0.00;1957.62;Actif;
Esat Moulins;Neuvaine à Marie, refuge des pêcheurs;260-UNITE;978-2-487056-54-1;392;0.00;5.59;0.00;2191.28;Actif;
Esat Moulins;Neuvaine à Marie, refuge des pêcheurs;260-LOT5;978-2-487056-54-1;30;0.00;12.42;0.00;372.60;Actif;
Esat Moulins;Neuvaine à Notre Dame de Guadalupe;170-UNITE;978-2-491255-99-2;266;0.00;4.74;0.00;1260.84;Actif;
Esat Moulins;Neuvaine à Notre Dame de la Médaille Miraculeuse;131-UNITE;978-2-491255-71-8;325;0.00;4.74;0.00;1540.50;Actif;
Esat Moulins;Neuvaine à Notre Dame de la Médaille Miraculeuse;131-LOT5;978-2-491255-71-8;18;0.00;13.27;0.00;238.86;Actif;
Esat Moulins;Neuvaine à Notre Dame de Pontmain pour soutenir l'Espérance;101-LOT5;978-2-491255-56-5;1;0.00;13.27;0.00;13.27;Actif;
Esat Moulins;Neuvaine à Notre Dame de Pontmain pour soutenir l'Espérance;101-UNITE;978-2-491255-56-5;51;0.00;4.74;0.00;241.74;Actif;
Esat Moulins;Neuvaine à Notre Dame du Mont-Carmel avec les saints du Carmel;88-UNITE;978-2-491255-41-1;1673;0.00;4.74;0.00;7930.02;Actif;
Esat Moulins;Neuvaine à Notre Dame Libératrice du Sanctuaire de Montligeon;96-UNITE;978-2-491255-49-7;191;0.00;4.74;0.00;905.34;Actif;
Esat Moulins;Neuvaine à Padre Pio;148-UNITE;978-2-491255-81-7;291;0.00;4.74;0.00;1379.34;Actif;
Esat Moulins;Neuvaine à Saint Antoine de Padoue;145-UNITE;978-2-491255-79-4;319;0.00;4.74;0.00;1512.06;Actif;
Esat Moulins;Neuvaine à Saint Charbel;227-UNITE;978-2-487056-19-0;442;0.00;4.74;0.00;2095.08;Actif;
Esat Moulins;Neuvaine à Saint Jean Paul II _Témoin de la présence de Marie dans la vie de l’Église;182-UNITE;978-2-491255-80-0;416;0.00;4.74;0.00;1971.84;Actif;
Esat Moulins;Neuvaine à Saint Joseph pour la famille;82-LOT5;978-2-491255-38-1;20;0.29;13.27;5.80;265.40;Actif;
Esat Moulins;Neuvaine à Saint Joseph pour la famille;82-UNITE;978-2-491255-38-1;1902;0.29;4.74;551.58;9015.48;Actif;
Esat Moulins;Neuvaine à saint Louis-Marie Grignion de Montfort;85-UNITE;978-2-491255-40-4;2075;0.00;4.74;0.00;9835.50;Actif;
Esat Moulins;Neuvaine à sainte Joséphine Bakhita;190-UNITE;978-2-487056-02-2;381;0.00;4.74;0.00;1805.94;Actif;
Esat Moulins;Neuvaine à Sainte Rita;225-UNITE;978-2-487056-10-7;465;0.00;4.74;0.00;2204.10;Actif;
Esat Moulins;Neuvaine à Soeur Joséfa Menendèz;172-LOT5;978-2-487056-00-8;15;0.00;13.27;0.00;199.05;Actif;
Esat Moulins;Neuvaine à Soeur Joséfa Menendèz;172-UNITE;978-2-487056-00-8;245;0.00;4.74;0.00;1161.30;Actif;
Esat Moulins;Neuvaine à St Joseph pour préparer Noël en méditant les mystères de l'Avent;130-UNITE;978-2-491255-69-5;630;0.00;4.74;0.00;2986.20;Actif;
Esat Moulins;Neuvaine à Thomas d'Aquin avec la Vierge Marie;217-UNITE;978-2-487056-09-1;549;0.00;4.74;0.00;2602.26;Actif;
Esat Moulins;Neuvaine au Coeur Immaculé de Marie;117-UNITE;978-2-491255-63-3;740;0.78;4.74;577.20;3507.60;Actif;
Esat Moulins;Neuvaine au Coeur Immaculé de Marie;117-LOT5;978-2-491255-63-3;20;0.78;13.27;15.60;265.40;Actif;
Esat Moulins;Neuvaine au Curé d'Ars;162-UNITE;978-2-491255-93-0;478;0.00;4.74;0.00;2265.72;Actif;
Esat Moulins;Neuvaine au précieux sang de Jésus;216-UNITE;978-2-487056-08-4;417;0.00;4.74;0.00;1976.58;Actif;
Esat Moulins;Neuvaine au Sacré-Cœur de Jésus pour la guérison de toutes les maladies;87-LOT5;978-2-491255-33-6;14;0.00;13.27;0.00;185.78;Actif;
